subdivision_code,local_num,name,abbrev,abbrev_source,kx_lexlabel,kx_abbrev_score,kx_abbrev_rule
SP,3518503,Guareí,GRI,2,guarei,"",
SP,3518602,Guariba,GRB,2,guariba,"",
SP,3518701,Guarujá,GRJ,2,guaruja,"",
SP,3518800,Guarulhos,GRH,2,guarulhos,"",
SP,3518859,Guatapará,GTR,2,guatapara,"",
SP,3518909,Guzolândia,GUZ,2,guzolandia,"",
SP,3519006,Herculândia,HER,2,herculandia,"",
SP,3519055,Holambra,HOL,2,holambra,"",
SP,3519071,Hortolândia,HRT,2,hortolandia,"",
SP,3519105,Iacanga,IAG,2,iacanga,"",
SP,3519204,Iacri,IAC,2,iacri,"",
SP,3519253,Iaras,IRS,2,iaras,"",
SP,3519303,Ibaté,IBT,2,ibate,"",
SP,3519402,Ibirá,IBR,2,ibira,"",
SP,3519501,Ibirarema,IBM,2,ibirarema,"",
SP,3519600,Ibitinga,IBG,2,ibitinga,"",
SP,3519709,Ibiúna,IBN,2,ibiuna,"",
SP,3519808,Icém,ICM,2,icem,"",
SP,3519907,Iepê,IEP,2,iepe,"",
SP,3520004,Igaraçu do Tietê,IGT,2,igaracu.tiete,"",
SP,3520103,Igarapava,IGP,2,igarapava,"",
SP,3520202,Igaratá,IGR,2,igarata,"",
SP,3520301,Iguape,IGU,2,iguape,"",
SP,3520400,Ilhabela,ILH,2,ilhabela,"",
SP,3520426,Ilha Comprida,ICP,2,ilha.comprida,"",
SP,3520442,Ilha Solteira,ILS,2,ilha.solteira,"",
SP,3520509,Indaiatuba,IDT,2,indaiatuba,"",
SP,3520608,Indiana,IND,2,indiana,"",
SP,3520707,Indiaporã,INP,2,indiapora,"",
SP,3520806,Inúbia Paulista,IBP,2,inubia.paulista,"",
SP,3520905,Ipaussu,IPA,2,ipaussu,"",
SP,3521002,Iperó,IPR,2,ipero,"",
SP,3521101,Ipeúna,IPN,2,ipeuna,"",
SP,3521150,Ipiguá,IGA,2,ipigua,"",
SP,3521200,Iporanga,IPG,2,iporanga,"",
SP,3521309,Ipuã,IPU,2,ipua,"",
SP,3521408,Iracemápolis,IRC,2,iracemapolis,"",
SP,3521507,Irapuã,IRP,2,irapua,"",
SP,3521606,Irapuru,IRU,2,irapuru,"",
SP,3521705,Itaberá,ITB,2,itabera,"",
SP,3521804,Itaí,ITA,2,itai,"",
SP,3521903,Itajobi,IJO,2,itajobi,"",
SP,3522000,Itaju,IJU,2,itaju,"",
SP,3522109,Itanhaém,ITH,2,itanhaem,"",
SP,3522158,Itaóca,ITC,2,itaoca,"",
SP,3522208,Itapecerica da Serra,ICS,2,itapecerica.serra,"",
SP,3522307,Itapetininga,ITG,2,itapetininga,"",
SP,3522406,Itapeva,ITV,2,itapeva,"",
SP,3522505,Itapevi,IPV,2,itapevi,"",
SP,3522604,Itapira,IPI,2,itapira,"",
SP,3522653,Itapirapuã Paulista,ITS,2,itapirapua.paulista,"",
SP,3522703,Itápolis,IPS,2,itapolis,"",
SP,3522802,Itaporanga,IRG,2,itaporanga,"",
SP,3522901,Itapuí,ITI,2,itapui,"",
SP,3523008,Itapura,IRA,2,itapura,"",
SP,3523107,Itaquaquecetuba,IQT,2,itaquaquecetuba,"",
SP,3523206,Itararé,IRR,2,itarare,"",
SP,3523305,Itariri,IRI,2,itariri,"",
SP,3523404,Itatiba,ITT,2,itatiba,"",
SP,3523503,Itatinga,ITN,2,itatinga,"",
SP,3523602,Itirapina,ITR,2,itirapina,"",
SP,3523701,Itirapuã,ITP,2,itirapua,"",
SP,3523800,Itobi,ITO,2,itobi,"",
SP,3523909,Itu,ITU,2,itu,"",
SP,3524006,Itupeva,IVA,2,itupeva,"",
SP,3524105,Ituverava,IVR,2,ituverava,"",
SP,3524204,Jaborandi,JBR,2,jaborandi,"",
SP,3524303,Jaboticabal,JBT,2,jaboticabal,"",
SP,3524402,Jacareí,JCR,2,jacarei,"",
SP,3524501,Jaci,JCI,2,jaci,"",
SP,3524600,Jacupiranga,JCG,2,jacupiranga,"",
SP,3524709,Jaguariúna,JGR,2,jaguariuna,"",
SP,3524808,Jales,JAL,2,jales,"",
SP,3524907,Jambeiro,JAM,2,jambeiro,"",
SP,3525003,Jandira,JAD,2,jandira,"",
SP,3525102,Jardinópolis,JDP,2,jardinopolis,"",
SP,3525201,Jarinu,JAR,2,jarinu,"",
SP,3525300,Jaú,JAU,2,jau,"",
SP,3525409,Jeriquara,JRQ,2,jeriquara,"",
SP,3525508,Joanópolis,JNP,2,joanopolis,"",
SP,3525607,João Ramalho,JRH,2,joao.ramalho,"",
SP,3525706,José Bonifácio,JBF,2,jose.bonifacio,"",
SP,3525805,Júlio Mesquita,JLM,2,julio.mesquita,"",
SP,3525854,Jumirim,JMR,2,jumirim,"",
SP,3525904,Jundiaí,JUN,2,jundiai,"",
SP,3526001,Junqueirópolis,JQL,2,junqueiropolis,"",
SP,3526100,Juquiá,JQA,2,juquia,"",
SP,3526209,Juquitiba,JQT,2,juquitiba,"",
SP,3526308,Lagoinha,LGH,2,lagoinha,"",
SP,3526407,Laranjal Paulista,LRP,2,laranjal.paulista,"",
SP,3526506,Lavínia,LVN,2,lavinia,"",
SP,3526605,Lavrinhas,LVR,2,lavrinhas,"",
SP,3526704,Leme,LME,2,leme,"",
SP,3526803,Lençóis Paulista,LEP,2,lencois.paulista,"",
SP,3526902,Limeira,LIM,2,limeira,"",
SP,3527009,Lindóia,LID,2,lindoia,"",
SP,3527108,Lins,LIN,2,lins,"",
SP,3527207,Lorena,LOR,2,lorena,"",
SP,3527256,Lourdes,LUR,2,lourdes,"",
SP,3527306,Louveira,LUV,2,louveira,"",
SP,3527405,Lucélia,LCL,2,lucelia,"",
SP,3527504,Lucianópolis,LCN,2,lucianopolis,"",
SP,3527603,Luís Antônio,LAN,2,luis.antonio,"",
SP,3527702,Luiziânia,LZN,2,luiziania,"",
SP,3527801,Lupércio,LPC,2,lupercio,"",
SP,3527900,Lutécia,LTC,2,lutecia,"",
SP,3528007,Macatuba,MTB,2,macatuba,"",
SP,3528106,Macaubal,MCB,2,macaubal,"",
SP,3528205,Macedônia,MCD,2,macedonia,"",
SP,3528304,Magda,MGD,2,magda,"",
SP,3528403,Mairinque,MRQ,2,mairinque,"",
SP,3528502,Mairiporã,MRI,2,mairipora,"",
SP,3528601,Manduri,MDR,2,manduri,"",
SP,3528700,Marabá Paulista,MBP,2,maraba.paulista,"",
SP,3528809,Maracaí,MRC,2,maracai,"",
SP,3528858,Marapoama,MAM,2,marapoama,"",
SP,3528908,Mariápolis,MRP,2,mariapolis,"",
SP,3529005,Marília,MAR,2,marilia,"",
SP,3529104,Marinópolis,MNO,2,marinopolis,"",
SP,3529203,Martinópolis,MTO,2,martinopolis,"",
SP,3529302,Matão,MAT,2,matao,"",
SP,3529401,Mauá,MAU,2,maua,"",
SP,3529500,Mendonça,MED,2,mendonca,"",
SP,3529609,Meridiano,MDN,2,meridiano,"",
SP,3529658,Mesópolis,MES,2,mesopolis,"",
SP,3529708,Miguelópolis,MGP,2,miguelopolis,"",
SP,3529807,Mineiros do Tietê,MNT,2,mineiros.tiete,"",
SP,3529906,Miracatu,MRT,2,miracatu,"",
SP,3530003,Mira Estrela,MRE,2,mira.estrela,"",
SP,3530102,Mirandópolis,MDP,2,mirandopolis,"",
SP,3530201,Mirante do Paranapanema,MPR,2,mirante.paranapanema,"",
SP,3530300,Mirassol,MSS,2,mirassol,"",
SP,3530409,Mirassolândia,MSL,2,mirassolandia,"",
SP,3530508,Mococa,MOC,2,mococa,"",
SP,3530607,Mogi das Cruzes,MCZ,2,mogi.cruzes,"",
SP,3530706,Mogi Guaçu,MGG,2,mogi.guacu,"",
SP,3530805,Mogi Mirim,MMR,2,mogi.mirim,"",
SP,3530904,Mombuca,MBC,2,mombuca,"",
SP,3531001,Monções,MON,2,moncoes,"",
SP,3531100,Mongaguá,MOG,2,mongagua,"",
SP,3531209,Monte Alegre do Sul,MAS,2,monte.alegre.sul,"",
SP,3531308,Monte Alto,MNA,2,monte.alto,"",
SP,3531407,Monte Aprazível,MAZ,2,monte.aprazivel,"",
SP,3531506,Monte Azul Paulista,MAP,2,monte.azul.paulista,"",
SP,3531605,Monte Castelo,MCL,2,monte.castelo,"",
SP,3531704,Monteiro Lobato,MLB,2,monteiro.lobato,"",
SP,3531803,Monte Mor,MOR,2,monte.mor,"",
SP,3531902,Morro Agudo,MAG,2,morro.agudo,"",
SP,3532009,Morungaba,MGB,2,morungaba,"",
SP,3532058,Motuca,MTC,2,motuca,"",
SP,3532108,Murutinga do Sul,MGS,2,murutinga.sul,"",
SP,3532157,Nantes,NNT,2,nantes,"",
SP,3532207,Narandiba,NRD,2,narandiba,"",
SP,3532306,Natividade da Serra,NTS,2,natividade.serra,"",
SP,3532405,Nazaré Paulista,NZP,2,nazare.paulista,"",
SP,3532504,Neves Paulista,NEP,2,neves.paulista,"",
SP,3532603,Nhandeara,NHD,2,nhandeara,"",
SP,3532702,Nipoã,NIP,2,nipoa,"",
SP,3532801,Nova Aliança,NVA,2,nova.alianca,"",
SP,3532827,Nova Campina,NVC,2,nova.campina,"",
SP,3532843,Nova Canaã Paulista,NVP,2,nova.canaa.paulista,"",
SP,3532868,Nova Castilho,NCH,2,nova.castilho,"",
SP,3532900,Nova Europa,NVE,2,nova.europa,"",
SP,3533007,Nova Granada,NVG,2,nova.granada,"",
SP,3533106,Nova Guataporanga,NGT,2,nova.guataporanga,"",
SP,3533205,Nova Independência,NVI,2,nova.independencia,"",
SP,3533254,Novais,NVS,2,novais,"",
SP,3533304,Nova Luzitânia,NVL,2,nova.luzitania,"",
SP,3533403,Nova Odessa,NVO,2,nova.odessa,"",
SP,3533502,Novo Horizonte,NVH,2,novo.horizonte,"",
SP,3533601,Nuporanga,NUP,2,nuporanga,"",
SP,3533700,Ocauçu,OCA,2,ocaucu,"",
SP,3533809,Óleo,OLO,2,oleo,"",
SP,3533908,Olímpia,OLP,2,olimpia,"",
SP,3534005,Onda Verde,ONV,2,onda.verde,"",
SP,3534104,Oriente,ORT,2,oriente,"",
SP,3534203,Orindiúva,ORD,2,orindiuva,"",
SP,3534302,Orlândia,ORL,2,orlandia,"",
SP,3534401,Osasco,OSC,2,osasco,"",
SP,3534500,Oscar Bressane,OCB,2,oscar.bressane,"",
SP,3534609,Osvaldo Cruz,OVC,2,osvaldo.cruz,"",
SP,3534708,Ourinhos,OUR,2,ourinhos,"",
SP,3534757,Ouroeste,OST,2,ouroeste,"",
SP,3534807,Ouro Verde,OVD,2,ouro.verde,"",
SP,3534906,Pacaembu,PBU,2,pacaembu,"",
SP,3535002,Palestina,PAL,2,palestina,"",
SP,3535101,Palmares Paulista,PLP,2,palmares.paulista,"",
SP,3535200,Palmeira d'Oeste,PLO,2,palmeira.oeste,"",
SP,3535309,Palmital,PMT,2,palmital,"",
SP,3535408,Panorama,PNR,2,panorama,"",
SP,3535507,Paraguaçu Paulista,PGP,2,paraguacu.paulista,"",
SP,3535606,Paraibuna,PBN,2,paraibuna,"",
SP,3535705,Paraíso,PRS,2,paraiso,"",
SP,3535804,Paranapanema,PPM,2,paranapanema,"",
SP,3535903,Paranapuã,PRN,2,paranapua,"",
SP,3536000,Parapuã,PRP,2,parapua,"",
SP,3536109,Pardinho,PRD,2,pardinho,"",
SP,3536208,Pariquera-Açu,PQA,2,pariquera.acu,"",
SP,3536257,Parisi,PAS,2,parisi,"",
SP,3536307,Patrocínio Paulista,PTP,2,patrocinio.paulista,"",
SP,3536406,Paulicéia,PLC,2,pauliceia,"",
SP,3536505,Paulínia,PLN,2,paulinia,"",
SP,3536570,Paulistânia,PST,2,paulistania,"",
SP,3536604,Paulo de Faria,PLF,2,paulo.faria,"",
SP,3536703,Pederneiras,PDN,2,pederneiras,"",
SP,3536802,Pedra Bela,PDB,2,pedra.bela,"",
SP,3536901,Pedranópolis,PNL,2,pedranopolis,"",
SP,3537008,Pedregulho,PGH,2,pedregulho,"",
SP,3537107,Pedreira,PDR,2,pedreira,"",
SP,3537156,Pedrinhas Paulista,PEP,2,pedrinhas.paulista,"",
SP,3537206,Pedro de Toledo,PTD,2,pedro.toledo,"",
SP,3537305,Penápolis,PNP,2,penapolis,"",
SP,3537404,Pereira Barreto,PBT,2,pereira.barreto,"",
SP,3537503,Pereiras,PRR,2,pereiras,"",
SP,3537602,Peruíbe,PRB,2,peruibe,"",
SP,3537701,Piacatu,PCT,2,piacatu,"",
SP,3537800,Piedade,PDD,2,piedade,"",
SP,3537909,Pilar do Sul,PLS,2,pilar.sul,"",
SP,3538006,Pindamonhangaba,PDH,2,pindamonhangaba,"",
SP,3538105,Pindorama,PDM,2,pindorama,"",
SP,3538204,Pinhalzinho,PIZ,2,pinhalzinho,"",
SP,3538303,Piquerobi,PQB,2,piquerobi,"",
SP,3538501,Piquete,PQT,2,piquete,"",
